group,id,course,semester,grade
1,284,Buddhist Philosophy and Meditation,1,7.8
1,284,Buddhist Philosophy and Meditation,1,11.6
1,284,Buddhist Philosophy and Meditation,1,9.2
1,284,Buddhist Philosophy and Meditation,1,10.8
1,284,Buddhist Philosophy and Meditation,1,13.2
1,284,Buddhist Philosophy and Meditation,1,10.7
1,284,History and Civilization of Southeast Asia,1,3.5
1,284,History and Civilization of Southeast Asia,1,7.5
1,284,History and Civilization of Southeast Asia,1,12.5
1,284,History and Civilization of Southeast Asia,1,5.5
1,284,History and Civilization of Southeast Asia,1,9.5
1,284,History and Civilization of Southeast Asia,1,7.5
1,284,History and Civilization of Southeast Asia,1,7.5
1,284,History and Civilization of Southeast Asia,1,11
1,284,History and Civilization of Southeast Asia,1,6.5
1,284,Language and Linguistics,1,10.25
1,284,Language and Linguistics,1,8.75
1,284,Language and Linguistics,1,8.25
1,284,Language and Linguistics,1,10.75
1,284,Language and Linguistics,1,8
1,284,Language and Linguistics,1,8.25
1,284,Language and Linguistics,1,9.25
1,284,Martial Arts and Self-Defense,2,12.1
1,284,Martial Arts and Self-Defense,2,13.3
1,284,Martial Arts and Self-Defense,2,16.5
1,284,Martial Arts and Self-Defense,2,14
1,284,Martial Arts and Self-Defense,2,13.6
1,284,Martial Arts and Self-Defense,2,13.3
1,284,Music and Dance,1,10.5
1,284,Music and Dance,1,8.5
1,284,Music and Dance,1,16
1,284,Music and Dance,1,8
1,284,Music and Dance,1,16.5
1,284,Music and Dance,1,14
1,284,Music and Dance,1,14
1,284,Music and Dance,1,7.5
1,284,Spirituality and Rituals,2,11.25
1,284,Spirituality and Rituals,2,13.75
1,284,Spirituality and Rituals,2,12.25
1,284,Spirituality and Rituals,2,9.25
1,284,Spirituality and Rituals,2,12.5
1,284,Spirituality and Rituals,2,9
1,284,Spirituality and Rituals,2,7.5
1,284,Spirituality and Rituals,2,7.5
1,284,Traditional Medicine and Herbalism,2,9.5
1,284,Traditional Medicine and Herbalism,2,8
1,284,Traditional Medicine and Herbalism,2,7.5
1,284,Traditional Medicine and Herbalism,2,11
1,284,Traditional Medicine and Herbalism,2,9
1,284,Traditional Medicine and Herbalism,2,9
1,284,Traditional Medicine and Herbalism,2,6.5
1,296,Agriculture and Horticulture,1,13
1,296,Agriculture and Horticulture,1,13
1,296,Agriculture and Horticulture,1,11
1,296,Agriculture and Horticulture,1,11
1,296,Agriculture and Horticulture,1,9
1,296,Agriculture and Horticulture,1,9
1,296,Agriculture and Horticulture,1,11
1,296,Architecture and Sculpture,1,11.5
1,296,Architecture and Sculpture,1,11.4
1,296,Architecture and Sculpture,1,9.9
1,296,Astrology and Divination,1,14
1,296,Astrology and Divination,1,14.5
1,296,Astrology and Divination,1,9
1,296,Astrology and Divination,1,13.5
1,296,Astrology and Divination,1,12.5
1,296,Buddhist Philosophy and Meditation,1,13.5
1,296,Buddhist Philosophy and Meditation,1,10
1,296,Buddhist Philosophy and Meditation,1,10.3
1,296,Buddhist Philosophy and Meditation,1,9.8
1,296,Buddhist Philosophy and Meditation,1,10.2
1,296,Buddhist Philosophy and Meditation,1,9.6
1,296,Buddhist Philosophy and Meditation,1,11.8
1,296,Buddhist Philosophy and Meditation,1,8.8
1,296,Buddhist Philosophy and Meditation,1,10.4
1,296,History and Civilization of Southeast Asia,1,10
1,296,History and Civilization of Southeast Asia,1,7
1,296,History and Civilization of Southeast Asia,1,7
1,296,History and Civilization of Southeast Asia,1,10
1,296,History and Civilization of Southeast Asia,1,5.5
1,296,History and Civilization of Southeast Asia,1,7
1,296,History and Civilization of Southeast Asia,1,9
1,296,History and Civilization of Southeast Asia,1,14.5
1,296,History and Civilization of Southeast Asia,1,12
1,296,Language and Linguistics,1,8.75
1,296,Language and Linguistics,1,8.5
1,296,Language and Linguistics,1,9.5
1,296,Language and Linguistics,1,9.25
1,296,Language and Linguistics,1,8.75
1,296,Language and Linguistics,1,8.25
1,296,Language and Linguistics,1,9.75
1,296,Language and Linguistics,1,7
1,296,Martial Arts and Self-Defense,2,15.7
1,296,Martial Arts and Self-Defense,2,16.3
1,296,Martial Arts and Self-Defense,2,14.4
1,296,Martial Arts and Self-Defense,2,14.7
1,296,Martial Arts and Self-Defense,2,12.6
1,296,Martial Arts and Self-Defense,2,16.6
1,296,Music and Dance,1,13
1,296,Music and Dance,1,17.5
1,296,Music and Dance,1,15.5
1,296,Music and Dance,1,14
1,296,Music and Dance,1,10
1,296,Music and Dance,1,12
1,296,Music and Dance,1,10.5
1,296,Music and Dance,1,18.5
1,296,Music and Dance,1,13
1,296,Spirituality and Rituals,2,13
1,296,Spirituality and Rituals,2,10.5
1,296,Spirituality and Rituals,2,11.5
1,296,Spirituality and Rituals,2,7.5
1,296,Spirituality and Rituals,2,12
1,296,Spirituality and Rituals,2,11.75
1,296,Spirituality and Rituals,2,3
1,296,Traditional Medicine and Herbalism,2,10
1,296,Traditional Medicine and Herbalism,2,8
1,296,Traditional Medicine and Herbalism,2,11.5
1,296,Traditional Medicine and Herbalism,2,7
1,296,Traditional Medicine and Herbalism,2,8
1,296,Traditional Medicine and Herbalism,2,10
1,309,Agriculture and Horticulture,1,8
1,309,Agriculture and Horticulture,1,2
1,309,Agriculture and Horticulture,1,9
1,309,Agriculture and Horticulture,1,6
1,309,Agriculture and Horticulture,1,7
1,309,Agriculture and Horticulture,1,7
1,309,Agriculture and Horticulture,1,9
1,309,Agriculture and Horticulture,1,14
1,309,Agriculture and Horticulture,1,2
1,309,Architecture and Sculpture,1,11.9
1,309,Architecture and Sculpture,1,11.3
1,309,Architecture and Sculpture,1,12.7
1,309,Astrology and Divination,1,10.5
1,309,Astrology and Divination,1,12.5
1,309,Astrology and Divination,1,12
1,309,Astrology and Divination,1,12
1,309,Astrology and Divination,1,13
1,309,Buddhist Philosophy and Meditation,1,11.8
1,309,Buddhist Philosophy and Meditation,1,10.9
1,309,Buddhist Philosophy and Meditation,1,12
1,309,Buddhist Philosophy and Meditation,1,9.8
1,309,Buddhist Philosophy and Meditation,1,9.7
1,309,Buddhist Philosophy and Meditation,1,11.4
1,309,Buddhist Philosophy and Meditation,1,9.1
1,309,History and Civilization of Southeast Asia,1,11.5
1,309,History and Civilization of Southeast Asia,1,7
1,309,History and Civilization of Southeast Asia,1,4
1,309,History and Civilization of Southeast Asia,1,9
1,309,History and Civilization of Southeast Asia,1,8
1,309,History and Civilization of Southeast Asia,1,11
1,309,History and Civilization of Southeast Asia,1,8.5
1,309,History and Civilization of Southeast Asia,1,13.5
1,309,History and Civilization of Southeast Asia,1,7.5
1,309,Language and Linguistics,1,8.25
1,309,Language and Linguistics,1,7.75
1,309,Language and Linguistics,1,7.5
1,309,Language and Linguistics,1,6.75
1,309,Language and Linguistics,1,8.75
1,309,Language and Linguistics,1,6.75
1,309,Language and Linguistics,1,7.75
1,309,Language and Linguistics,1,10
1,309,Martial Arts and Self-Defense,2,14
1,309,Martial Arts and Self-Defense,2,12.6
1,309,Martial Arts and Self-Defense,2,16.9
1,309,Martial Arts and Self-Defense,2,15.9
1,309,Martial Arts and Self-Defense,2,13.6
1,309,Martial Arts and Self-Defense,2,15.2
1,309,Music and Dance,1,14
1,309,Music and Dance,1,8
1,309,Music and Dance,1,10
1,309,Music and Dance,1,11
1,309,Music and Dance,1,15
1,309,Music and Dance,1,16
1,309,Music and Dance,1,16.5
1,309,Music and Dance,1,18.5
1,309,Spirituality and Rituals,2,8.75
1,309,Spirituality and Rituals,2,9.25
1,309,Spirituality and Rituals,2,11.25
1,309,Spirituality and Rituals,2,11.5
1,309,Spirituality and Rituals,2,10.5
1,309,Spirituality and Rituals,2,9.5
1,309,Spirituality and Rituals,2,11.75
1,309,Spirituality and Rituals,2,11.75
1,309,Traditional Medicine and Herbalism,2,8.5
1,309,Traditional Medicine and Herbalism,2,9
1,309,Traditional Medicine and Herbalism,2,9
1,309,Traditional Medicine and Herbalism,2,9.5
1,309,Traditional Medicine and Herbalism,2,6.5
1,309,Traditional Medicine and Herbalism,2,7
1,363,Agriculture and Horticulture,1,10
1,363,Agriculture and Horticulture,1,8
1,363,Agriculture and Horticulture,1,6
1,363,Agriculture and Horticulture,1,5
1,363,Agriculture and Horticulture,1,10
1,363,Agriculture and Horticulture,1,12
1,363,Agriculture and Horticulture,1,6
1,363,Agriculture and Horticulture,1,12
1,363,Agriculture and Horticulture,1,13
1,363,Architecture and Sculpture,1,11.5
1,363,Architecture and Sculpture,1,11.2
1,363,Architecture and Sculpture,1,9.9
1,363,Astrology and Divination,1,12.5
1,363,Astrology and Divination,1,13
1,363,Astrology and Divination,1,12
1,363,Astrology and Divination,1,10.5
1,363,Astrology and Divination,1,13
1,363,Buddhist Philosophy and Meditation,1,9.5
1,363,Buddhist Philosophy and Meditation,1,11
1,363,Buddhist Philosophy and Meditation,1,8.9
1,363,Buddhist Philosophy and Meditation,1,5
1,363,Buddhist Philosophy and Meditation,1,12.4
1,363,Buddhist Philosophy and Meditation,1,9.8
1,363,Buddhist Philosophy and Meditation,1,6.5
1,363,Buddhist Philosophy and Meditation,1,9.5
1,363,History and Civilization of Southeast Asia,1,10
1,363,History and Civilization of Southeast Asia,1,9.5
1,363,History and Civilization of Southeast Asia,1,4.5
1,363,History and Civilization of Southeast Asia,1,13
1,363,History and Civilization of Southeast Asia,1,7.5
1,363,History and Civilization of Southeast Asia,1,5
1,363,History and Civilization of Southeast Asia,1,5.5
1,363,History and Civilization of Southeast Asia,1,13.5
1,363,Language and Linguistics,1,8
1,363,Language and Linguistics,1,8.75
1,363,Language and Linguistics,1,10
1,363,Language and Linguistics,1,10
1,363,Language and Linguistics,1,7
1,363,Language and Linguistics,1,8.75
1,363,Martial Arts and Self-Defense,2,14.6
1,363,Martial Arts and Self-Defense,2,13.6
1,363,Martial Arts and Self-Defense,2,13.5
1,363,Martial Arts and Self-Defense,2,12.1
1,363,Martial Arts and Self-Defense,2,11.6
1,363,Martial Arts and Self-Defense,2,13.6
1,363,Music and Dance,1,14
1,363,Music and Dance,1,9.5
1,363,Music and Dance,1,15
1,363,Music and Dance,1,10.5
1,363,Music and Dance,1,20
1,363,Music and Dance,1,11.5
1,363,Music and Dance,1,12
1,363,Music and Dance,1,11
1,363,Music and Dance,1,15.5
1,363,Spirituality and Rituals,2,10.75
1,363,Spirituality and Rituals,2,11
1,363,Spirituality and Rituals,2,7
1,363,Spirituality and Rituals,2,11.75
1,363,Spirituality and Rituals,2,5.25
1,363,Spirituality and Rituals,2,7.25
1,363,Spirituality and Rituals,2,8.25
1,363,Spirituality and Rituals,2,7.5
1,363,Traditional Medicine and Herbalism,2,10.5
1,363,Traditional Medicine and Herbalism,2,11
1,363,Traditional Medicine and Herbalism,2,7
1,363,Traditional Medicine and Herbalism,2,6.5
1,363,Traditional Medicine and Herbalism,2,9.5
1,363,Traditional Medicine and Herbalism,2,9.5
1,363,Traditional Medicine and Herbalism,2,7.5
1,365,Agriculture and Horticulture,1,13
1,365,Agriculture and Horticulture,1,11
1,365,Agriculture and Horticulture,1,4
1,365,Agriculture and Horticulture,1,13
1,365,Agriculture and Horticulture,1,7
1,365,Agriculture and Horticulture,1,11
1,365,Agriculture and Horticulture,1,0
1,365,Agriculture and Horticulture,1,7
1,365,Agriculture and Horticulture,1,13
1,365,Architecture and Sculpture,1,8
1,365,Architecture and Sculpture,1,11.4
1,365,Architecture and Sculpture,1,13
1,365,Astrology and Divination,1,11.5
1,365,Astrology and Divination,1,13
1,365,Astrology and Divination,1,14.5
1,365,Astrology and Divination,1,14.5
1,365,Astrology and Divination,1,12.5
1,365,Buddhist Philosophy and Meditation,1,9.2
1,365,Buddhist Philosophy and Meditation,1,10.2
1,365,Buddhist Philosophy and Meditation,1,9.7
1,365,Buddhist Philosophy and Meditation,1,7.8
1,365,Buddhist Philosophy and Meditation,1,12.5
1,365,Buddhist Philosophy and Meditation,1,11.7
1,365,Buddhist Philosophy and Meditation,1,11.3
1,365,Buddhist Philosophy and Meditation,1,11.6
1,365,Buddhist Philosophy and Meditation,1,11.2
1,365,History and Civilization of Southeast Asia,1,10.5
1,365,History and Civilization of Southeast Asia,1,6
1,365,History and Civilization of Southeast Asia,1,9
1,365,History and Civilization of Southeast Asia,1,12
1,365,History and Civilization of Southeast Asia,1,11.5
1,365,History and Civilization of Southeast Asia,1,8
1,365,History and Civilization of Southeast Asia,1,12
1,365,History and Civilization of Southeast Asia,1,8
1,365,History and Civilization of Southeast Asia,1,6.5
1,365,Language and Linguistics,1,9.25
1,365,Language and Linguistics,1,9.25
1,365,Language and Linguistics,1,7.25
1,365,Language and Linguistics,1,9
1,365,Language and Linguistics,1,9.5
1,365,Language and Linguistics,1,8.25
1,365,Language and Linguistics,1,9.5
1,365,Language and Linguistics,1,9.5
1,365,Martial Arts and Self-Defense,2,13.8
1,365,Martial Arts and Self-Defense,2,11.3
1,365,Martial Arts and Self-Defense,2,16.8
1,365,Martial Arts and Self-Defense,2,14.3
1,365,Martial Arts and Self-Defense,2,14.9
1,365,Martial Arts and Self-Defense,2,14.5
1,365,Music and Dance,1,14
1,365,Music and Dance,1,11.5
1,365,Music and Dance,1,15
1,365,Music and Dance,1,16
1,365,Music and Dance,1,6.5
1,365,Music and Dance,1,12.5
1,365,Music and Dance,1,10
1,365,Music and Dance,1,10
1,365,Spirituality and Rituals,2,13
1,365,Spirituality and Rituals,2,10.5
1,365,Spirituality and Rituals,2,12.5
1,365,Spirituality and Rituals,2,13.5
1,365,Spirituality and Rituals,2,10.75
1,365,Spirituality and Rituals,2,10
1,365,Spirituality and Rituals,2,12.25
1,365,Spirituality and Rituals,2,7.25
1,365,Traditional Medicine and Herbalism,2,8.5
1,365,Traditional Medicine and Herbalism,2,9
1,365,Traditional Medicine and Herbalism,2,10.5
1,365,Traditional Medicine and Herbalism,2,8
1,365,Traditional Medicine and Herbalism,2,3
1,365,Traditional Medicine and Herbalism,2,11
1,380,Agriculture and Horticulture,1,7
1,380,Agriculture and Horticulture,1,10
1,380,Agriculture and Horticulture,1,10
1,380,Agriculture and Horticulture,1,9
1,380,Agriculture and Horticulture,1,8
1,380,Agriculture and Horticulture,1,2
1,380,Agriculture and Horticulture,1,6
1,380,Agriculture and Horticulture,1,7
1,380,Agriculture and Horticulture,1,17
1,380,Architecture and Sculpture,1,10.8
1,380,Architecture and Sculpture,1,11.4
1,380,Architecture and Sculpture,1,10.8
1,380,Astrology and Divination,1,12
1,380,Astrology and Divination,1,13
1,380,Astrology and Divination,1,12.5
1,380,Astrology and Divination,1,12.5
1,380,Astrology and Divination,1,11
1,380,Buddhist Philosophy and Meditation,1,9.3
1,380,Buddhist Philosophy and Meditation,1,8
1,380,Buddhist Philosophy and Meditation,1,11.1
1,380,Buddhist Philosophy and Meditation,1,9.2
1,380,Buddhist Philosophy and Meditation,1,11.6
1,380,Buddhist Philosophy and Meditation,1,11.4
1,380,Buddhist Philosophy and Meditation,1,9.4
1,380,Buddhist Philosophy and Meditation,1,12.6
1,380,Buddhist Philosophy and Meditation,1,12.6
1,380,History and Civilization of Southeast Asia,1,8
1,380,History and Civilization of Southeast Asia,1,8
1,380,History and Civilization of Southeast Asia,1,8
1,380,History and Civilization of Southeast Asia,1,11.5
1,380,History and Civilization of Southeast Asia,1,5.5
1,380,History and Civilization of Southeast Asia,1,6
1,380,History and Civilization of Southeast Asia,1,10.5
1,380,History and Civilization of Southeast Asia,1,9.5
1,380,History and Civilization of Southeast Asia,1,8
1,380,Language and Linguistics,1,10.25
1,380,Language and Linguistics,1,10.25
1,380,Language and Linguistics,1,8.5
1,380,Language and Linguistics,1,8
1,380,Language and Linguistics,1,9
1,380,Language and Linguistics,1,8.5
1,380,Language and Linguistics,1,9.5
1,380,Language and Linguistics,1,9
1,380,Martial Arts and Self-Defense,2,17.1
1,380,Martial Arts and Self-Defense,2,12.3
1,380,Martial Arts and Self-Defense,2,14.9
1,380,Martial Arts and Self-Defense,2,15.7
1,380,Martial Arts and Self-Defense,2,17.1
1,380,Martial Arts and Self-Defense,2,13.8
1,380,Music and Dance,1,10.5
1,380,Music and Dance,1,14
1,380,Music and Dance,1,20
1,380,Music and Dance,1,11.5
1,380,Music and Dance,1,13
1,380,Music and Dance,1,9
1,380,Music and Dance,1,12.5
1,380,Music and Dance,1,17
1,380,Music and Dance,1,19
1,380,Spirituality and Rituals,2,10.25
1,380,Spirituality and Rituals,2,12.5
1,380,Spirituality and Rituals,2,11
1,380,Spirituality and Rituals,2,11
1,380,Spirituality and Rituals,2,9.5
1,380,Spirituality and Rituals,2,14.5
1,380,Spirituality and Rituals,2,9.25
1,380,Spirituality and Rituals,2,11.75
1,380,Traditional Medicine and Herbalism,2,9
1,380,Traditional Medicine and Herbalism,2,6.5
1,380,Traditional Medicine and Herbalism,2,4.5
1,380,Traditional Medicine and Herbalism,2,5.5
1,380,Traditional Medicine and Herbalism,2,7.5
1,380,Traditional Medicine and Herbalism,2,6.5
1,394,Agriculture and Horticulture,1,8
1,394,Agriculture and Horticulture,1,9
1,394,Agriculture and Horticulture,1,7
1,394,Agriculture and Horticulture,1,5
1,394,Agriculture and Horticulture,1,9
1,394,Agriculture and Horticulture,1,3
1,394,Agriculture and Horticulture,1,9
1,394,Agriculture and Horticulture,1,9
1,394,Agriculture and Horticulture,1,3
1,394,Architecture and Sculpture,1,9.5
1,394,Architecture and Sculpture,1,10.6
1,394,Architecture and Sculpture,1,9.7
1,394,Astrology and Divination,1,12
1,394,Astrology and Divination,1,12.5
1,394,Astrology and Divination,1,10.5
1,394,Astrology and Divination,1,11.5
1,394,Buddhist Philosophy and Meditation,1,9.2
1,394,Buddhist Philosophy and Meditation,1,8.1
1,394,Buddhist Philosophy and Meditation,1,10.4
1,394,Buddhist Philosophy and Meditation,1,6.3
1,394,Buddhist Philosophy and Meditation,1,11
1,394,Buddhist Philosophy and Meditation,1,9.3
1,394,Buddhist Philosophy and Meditation,1,10.6
1,394,Buddhist Philosophy and Meditation,1,11.1
1,394,Buddhist Philosophy and Meditation,1,12.8
1,394,History and Civilization of Southeast Asia,1,8.5
1,394,History and Civilization of Southeast Asia,1,11.5
1,394,History and Civilization of Southeast Asia,1,14
1,394,History and Civilization of Southeast Asia,1,10
1,394,History and Civilization of Southeast Asia,1,10
1,394,History and Civilization of Southeast Asia,1,10
1,394,History and Civilization of Southeast Asia,1,11.5
1,394,History and Civilization of Southeast Asia,1,8.5
1,394,History and Civilization of Southeast Asia,1,7.5
1,394,Language and Linguistics,1,8.75
1,394,Language and Linguistics,1,8.5
1,394,Language and Linguistics,1,8
